scene_name,scenario_config,scene_output_dir,benchmark_out_dir,status,failed_step,benchmark_mode,baseline,scale,n_block,intensity_index,k_events,n_trials,n_success,success_rate,mean_replan_ms,mean_event_replan_ms,mean_path_cost,mean_energy_kj,mean_length_km,mean_comm_coverage_ratio,graph_nodes,graph_edges,elapsed_s,error,step_logs_json,ci95_comm_coverage,ci95_cumulative_replan_ms,ci95_event_replan_ms,ci95_final_comm_coverage_ratio,ci95_final_path_cost,ci95_final_risk_exposure_integral,ci95_path_cost,ci95_replan_ms,ci95_risk_exposure,mean_comm_coverage,mean_cumulative_replan_ms,mean_final_comm_coverage_ratio,mean_final_path_cost,mean_final_risk_exposure_integral,mean_risk_exposure,n_failed,std_comm_coverage,std_cumulative_replan_ms,std_event_replan_ms,std_final_comm_coverage_ratio,std_final_path_cost,std_final_risk_exposure_integral,std_path_cost,std_replan_ms,std_risk_exposure
emeishan,scenarios/emeishan.json,intermediate_artifacts/data/emeishan,final_results/emeishan/E3_E4_matrix_final,ok,,benchmark_matrix,B4_Proposed_LPA_Layered,small,6,6,1,30,29,0.966666666667,102.893472414,102.893472414,21.9121275989,375.68414174579226,9.403015623812683,0.7136568609670484,1573,7109,1741.275,,,0.0312565885623,12.3474193823,12.3474193823,0.0312565885623,0.932580732348,0.128837061378,0.932580732348,12.3474193823,0.128837061378,0.713656860967,102.893472414,0.713656860967,21.9121275989,3.00166765751,3.00166765751,1,0.0858785105699,33.9249430187,33.9249430187,0.0858785105699,2.56229639778,0.353984086116,2.56229639778,33.9249430187,0.353984086116
emeishan,scenarios/emeishan.json,intermediate_artifacts/data/emeishan,final_results/emeishan/E3_E4_matrix_final,ok,,benchmark_matrix,B2_GlobalAstar_Layered,small,6,6,1,30,29,0.966666666667,19.0966103448,19.0966103448,21.9121275989,375.68414174579226,9.403015623812683,0.7136568609670484,1573,7109,1741.275,,,0.0312565885623,2.29932094231,2.29932094231,0.0312565885623,0.932580732348,0.128837061378,0.932580732348,2.29932094231,0.128837061378,0.713656860967,19.0966103448,0.713656860967,21.9121275989,3.00166765751,3.00166765751,1,0.0858785105699,6.31746031574,6.31746031574,0.0858785105699,2.56229639778,0.353984086116,2.56229639778,6.31746031574,0.353984086116
emeishan,scenarios/emeishan.json,intermediate_artifacts/data/emeishan,final_results/emeishan/E3_E4_matrix_final,ok,,benchmark_matrix,B4_Proposed_LPA_Layered,small,6,6,3,30,25,0.833333333333,188.76186,62.92062,22.3857027889,377.5190335744203,9.456425524810735,0.6813332764887373,1573,7109,1741.275,,,0.042314945504,38.1075790722,12.7025263574,0.042314945504,1.25341808183,0.189387280618,1.25341808183,38.1075790722,0.189387280618,0.681333276489,188.76186,0.681333276489,22.3857027889,3.11091972008,3.11091972008,5,0.107946289551,97.2132119188,32.4044039729,0.107946289551,3.19749510671,0.483130817903,3.19749510671,97.2132119188,0.483130817903
emeishan,scenarios/emeishan.json,intermediate_artifacts/data/emeishan,final_results/emeishan/E3_E4_matrix_final,ok,,benchmark_matrix,B2_GlobalAstar_Layered,small,6,6,3,30,25,0.833333333333,56.048816,18.6829386667,22.3857027889,377.5190335744203,9.456425524810735,0.6813332764887373,1573,7109,1741.275,,,0.042314945504,5.53547280477,1.84515760159,0.042314945504,1.25341808183,0.189387280618,1.25341808183,5.53547280477,0.189387280618,0.681333276489,56.048816,0.681333276489,22.3857027889,3.11091972008,3.11091972008,5,0.107946289551,14.1211040938,4.70703469793,0.107946289551,3.19749510671,0.483130817903,3.19749510671,14.1211040938,0.483130817903
emeishan,scenarios/emeishan.json,intermediate_artifacts/data/emeishan,final_results/emeishan/E3_E4_matrix_final,ok,,benchmark_matrix,B4_Proposed_LPA_Layered,small,6,6,5,30,23,0.766666666667,191.201991304,38.2403982609,23.4155602618,393.09568050001906,9.818304532007616,0.6698427848946534,1573,7109,1741.275,,,0.0520052059049,33.6017928555,6.72035857109,0.0520052059049,1.2301731334,0.19717366396,1.2301731334,33.6017928555,0.19717366396,0.669842784895,191.201991304,0.669842784895,23.4155602618,3.26856751304,3.26856751304,7,0.12724908462,82.2186415388,16.4437283078,0.12724908462,3.01005259811,0.482454935298,3.01005259811,82.2186415388,0.482454935298
emeishan,scenarios/emeishan.json,intermediate_artifacts/data/emeishan,final_results/emeishan/E3_E4_matrix_final,ok,,benchmark_matrix,B2_GlobalAstar_Layered,small,6,6,5,30,23,0.766666666667,96.2921521739,19.2584304348,23.4155602618,393.09568050001906,9.818304532007616,0.6698427848946534,1573,7109,1741.275,,,0.0520052059049,7.58685141084,1.51737028217,0.0520052059049,1.2301731334,0.19717366396,1.2301731334,7.58685141084,0.19717366396,0.669842784895,96.2921521739,0.669842784895,23.4155602618,3.26856751304,3.26856751304,7,0.12724908462,18.5639087545,3.7127817509,0.12724908462,3.01005259811,0.482454935298,3.01005259811,18.5639087545,0.482454935298
emeishan,scenarios/emeishan.json,intermediate_artifacts/data/emeishan,final_results/emeishan/E3_E4_matrix_final,ok,,benchmark_matrix,B4_Proposed_LPA_Layered,small,6,6,7,30,19,0.633333333333,239.183357895,34.1690511278,23.4655395181,392.7209764321715,9.778445612609472,0.6542284685441123,1573,7109,1741.275,,,0.0509224841026,46.7594993407,6.67992847725,0.0509224841026,1.68246994743,0.2466039339,1.68246994743,46.7594993407,0.2466039339,0.654228468544,239.183357895,0.654228468544,23.4655395181,3.28722366888,3.28722366888,11,0.113247939876,103.989761366,14.8556801951,0.113247939876,3.74169207979,0.548429401505,3.74169207979,103.989761366,0.548429401505
emeishan,scenarios/emeishan.json,intermediate_artifacts/data/emeishan,final_results/emeishan/E3_E4_matrix_final,ok,,benchmark_matrix,B2_GlobalAstar_Layered,small,6,6,7,30,19,0.633333333333,156.507326316,22.3581894737,23.4655395181,392.7209764321715,9.778445612609472,0.6542284685441123,1573,7109,1741.275,,,0.0509224841026,10.9057902547,1.55797003638,0.0509224841026,1.68246994743,0.2466039339,1.68246994743,10.9057902547,0.2466039339,0.654228468544,156.507326316,0.654228468544,23.4655395181,3.28722366888,3.28722366888,11,0.113247939876,24.2536926631,3.46481323758,0.113247939876,3.74169207979,0.548429401505,3.74169207979,24.2536926631,0.548429401505
emeishan,scenarios/emeishan.json,intermediate_artifacts/data/emeishan,final_results/emeishan/E3_E4_matrix_final,ok,,benchmark_matrix,B4_Proposed_LPA_Layered,small,6,6,10,30,13,0.433333333333,316.198507692,31.6198507692,25.5902864453,430.1283777057193,10.66377949927179,0.6614782692897064,1573,7109,1741.275,,,0.0521491878103,66.5218471486,6.65218471486,0.0521491878103,1.62027673709,0.242730064594,1.62027673709,66.5218471486,0.242730064594,0.66147826929,316.198507692,0.66147826929,25.5902864453,3.56182745768,3.56182745768,17,0.0959319237877,122.371393282,12.2371393282,0.0959319237877,2.98060757959,0.44651821122,2.98060757959,122.371393282,0.44651821122
emeishan,scenarios/emeishan.json,intermediate_artifacts/data/emeishan,final_results/emeishan/E3_E4_matrix_final,ok,,benchmark_matrix,B2_GlobalAstar_Layered,small,6,6,10,30,13,0.433333333333,251.864815385,25.1864815385,25.5902864453,430.1283777057193,10.66377949927179,0.6614782692897064,1573,7109,1741.275,,,0.0521491878103,15.2802513306,1.52802513306,0.0521491878103,1.62027673709,0.242730064594,1.62027673709,15.2802513306,0.242730064594,0.66147826929,251.864815385,0.66147826929,25.5902864453,3.56182745768,3.56182745768,17,0.0959319237877,28.1090457522,2.81090457522,0.0959319237877,2.98060757959,0.44651821122,2.98060757959,28.1090457522,0.44651821122
